level	let_mev_cm2_mg	sigma_cm2_per_active_read_bit	sigma_ci95_low	sigma_ci95_high	failed_joint_samples	joint_samples	model
nominal	0.03432812339349699	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.037744520590693754	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.041500923842845025	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.045631171170161265	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.050172468214091034	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.055165723389104096	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.06065591638938824	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.06669250337000263	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.07332986245239502	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.08062778356743756	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.0886520070485313	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.09747481582647473	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.10717568656064148	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.1178420055719155	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.1295698560265723	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.1424648834621305	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.15664324745190775	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.17223266798096232	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.18937357595926882	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.20822037823605558	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.22894284851066635	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.25172765666939767	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.27678005032471653	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.30432570370431467	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.33461275054496176	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.3679140193036457	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.40452949082098744	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.4447890005757813	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.48905520987281836	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.5377268727287171	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.5912424278841669	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.6500839482997554	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.714781483712793	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.7859178353732842	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.8641338059702928	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	0.9501339720405169	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.0446930308574516	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.1486627789744865	0.0	0.0	4.5299247834244276e-11	0	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.2629797852852982	6.25e-12	1.105416769335002e-12	5.5986030317499204e-11	1	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.3886738277211363	1.25e-11	3.4448553384687497e-12	6.54387910009554e-11	2	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.5268771695835615	1.25e-11	3.4448553384687497e-12	6.54387910009554e-11	2	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.6788347590746675	2.5e-11	7.533023483852191e-12	8.493502136075181e-11	4	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	1.845915443903066	3.75e-11	1.4637887532755188e-11	1.0141455581702869e-10	6	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	2.0296243019878424	3.75e-11	1.4637887532755188e-11	1.0141455581702869e-10	6	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	2.231616199336572	4.375e-11	1.8576717803414354e-11	1.0926792479895945e-10	7	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	2.4537106972279603	5e-11	2.2705870147002195e-11	1.1693097170796155e-10	8	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	2.697908442984415	5.625e-11	2.6994387422656818e-11	1.2443465368489686e-10	9	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	2.9664091919840407	6.25e-11	3.141970699345844e-11	1.3180153336668516e-10	10	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	3.2616316232560276	6.25e-11	3.141970699345844e-11	1.3180153336668516e-10	10	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	3.5862351271600956	6.875000000000001e-11	3.596478612216134e-11	1.3904865349057217e-10	11	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	3.943143761415333	8.750000000000001e-11	5.019908804606961e-11	1.6019094932443372e-10	14	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	4.3355725912766045	1.125e-10	6.542718909021375e-11	1.9213164529064935e-10	18	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	4.767056651133094	1.3125e-10	7.901399685553766e-11	2.139214352830952e-10	21	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	5.241482788417792	1.4375e-10	8.66568173309698e-11	2.2986301331284293e-10	23	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	5.763124676680697	1.6875e-10	1.0468777955903479e-10	2.590008480951377e-10	27	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	6.336681313226615	1.6875e-10	1.0468777955903479e-10	2.590008480951377e-10	27	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	6.967319348107885	2.3125e-10	1.5399409463707052e-10	3.2761652554300135e-10	37	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	7.66071962577526	2.875e-10	2.0235648902907198e-10	3.8538392442430926e-10	46	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	8.423128358638493	3.375e-10	2.47140067875407e-10	4.349379395986937e-10	54	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	9.261413393512631	3.8750000000000006e-10	2.934643870234964e-10	4.829512144713238e-10	62	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	10.183126077803173	4.375e-10	3.413018781828204e-10	5.294513173327193e-10	70	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	11.196569282726479	5.1875e-10	4.230292830455377e-10	6.010225027536711e-10	83	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	12.31087219632451	5.375000000000001e-10	4.4343984595615984e-10	6.159885376008186e-10	86	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	13.53607256001634	5.875000000000001e-10	4.963025445547817e-10	6.574634330229163e-10	94	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	14.883207089480676	6.125000000000001e-10	5.22516313555153e-10	6.784184610329049e-10	98	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	16.364410894388737	6.4375e-10	5.583525077723558e-10	7.015432630786517e-10	103	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	17.993026792569662	6.4375e-10	5.583525077723558e-10	7.015432630786517e-10	103	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	19.783725503320237	6.75e-10	5.966751117873371e-10	7.221816553266199e-10	108	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	21.752637802570973	6.875e-10	6.09945727081488e-10	7.32495438537649e-10	110	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	23.917499830374645	7.000000000000001e-10	6.234796970896636e-10	7.425458670346533e-10	112	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	26.297812859659718	7.250000000000001e-10	6.538107471089901e-10	7.593836140256865e-10	116	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	28.915018965460593	7.3125e-10	6.609513465094278e-10	7.640352138778386e-10	117	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	31.79269417706873	7.4375e-10	6.788852491165697e-10	7.696857097758766e-10	119	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	34.95676085303643	7.500000000000001e-10	6.862521287983581e-10	7.741110293466782e-10	120	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	38.43572119212726	7.625e-10	7.014188576842955e-10	7.825286989659206e-10	122	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	42.26091398369991	7.75e-10	7.173604357140433e-10	7.901715194413527e-10	124	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	46.466796910356955	7.875e-10	7.345612089990447e-10	7.965551446615313e-10	126	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	51.09125694586618	7.875e-10	7.345612089990447e-10	7.965551446615313e-10	126	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	56.175951644446236	7.937500000000001e-10	7.440139696825008e-10	7.98894583230665e-10	127	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	61.76668439578286	7.937500000000001e-10	7.440139696825008e-10	7.98894583230665e-10	127	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	67.91381702610504	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	74.67272346207035	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	82.10428854410439	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	90.27545648254898	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	99.25983389716369	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	109.13835287221285	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
nominal	120.0	8e-10	7.547007521657557e-10	8e-10	128	128	ngspice_Qcrit_plus_RPP_charge_collection
